date,city,temp_max,temp_min,precipitation_sum,pm25_mean,pm10_mean,aqi_max,rainy_day,is_holiday,bad_air_day
2024-05-14,Vancouver,16.7,9.4,0.0,17.05,25.55,60,False,False,True
2024-05-15,Vancouver,18.0,9.2,0.0,14.441666666666668,21.566666666666663,62,False,False,False
2024-05-16,Vancouver,17.1,9.9,1.6,3.375,4.933333333333334,55,True,False,False
2024-05-17,Vancouver,15.2,7.8,0.1,4.616666666666666,7.004166666666666,38,True,False,False
2024-05-18,Vancouver,12.2,8.1,6.8,6.979166666666667,11.133333333333333,37,True,False,False
2024-05-19,Vancouver,14.1,7.2,0.1,8.275,12.616666666666667,39,True,False,False
2024-05-20,Vancouver,14.9,6.4,0.0,10.033333333333331,14.8875,44,False,True,False
2024-05-21,Vancouver,11.4,8.8,32.1,4.504166666666666,6.491666666666667,42,True,False,False
2024-05-22,Vancouver,14.6,6.3,2.9,6.3875,9.608333333333333,40,True,False,False
2024-05-23,Vancouver,16.2,9.2,0.0,8.987499999999999,13.875,40,False,False,False
2024-05-24,Vancouver,11.6,9.4,4.9,8.9125,13.454166666666666,37,True,False,False
2024-05-25,Vancouver,12.4,9.3,2.0,6.3,9.291666666666666,39,True,False,False
2024-05-26,Vancouver,11.1,8.1,11.3,6.429166666666667,9.670833333333333,31,True,False,False
2024-05-27,Vancouver,14.8,9.4,1.1,13.15,21.266666666666666,51,True,False,False
2024-05-28,Vancouver,14.6,8.7,9.4,12.058333333333332,18.28333333333333,62,True,False,False
2024-05-29,Vancouver,12.4,6.2,2.6,4.2625,6.55,50,True,False,False
2024-05-30,Vancouver,13.6,7.2,0.0,6.7875000000000005,10.441666666666666,37,False,False,False
2024-05-31,Vancouver,16.6,6.7,0.0,17.133333333333333,25.883333333333336,60,False,False,True
2024-06-01,Vancouver,15.7,11.3,4.3,21.225,32.0625,78,True,False,True
2024-06-02,Vancouver,12.4,11.1,30.7,7.6625,10.979166666666666,70,True,False,False
2024-06-03,Vancouver,13.4,10.1,18.3,2.983333333333333,4.6875,36,True,False,False
2024-06-04,Vancouver,15.6,9.4,9.1,4.066666666666666,6.545833333333333,35,True,False,False
2024-06-05,Vancouver,16.0,7.3,0.4,7.191666666666666,11.983333333333334,35,True,False,False
2024-06-06,Vancouver,17.1,8.9,0.0,9.8625,15.9625,42,False,False,False
2024-06-07,Vancouver,20.0,8.4,0.0,10.304166666666667,15.345833333333331,43,False,False,False
2024-06-08,Vancouver,23.0,13.1,0.0,16.066666666666666,23.6125,93,False,False,True
2024-06-09,Vancouver,21.0,11.9,0.2,9.9625,14.583333333333334,63,True,False,False
2024-06-10,Vancouver,18.0,10.4,0.0,5.775,8.758333333333333,42,False,False,False
2024-06-11,Vancouver,16.6,12.1,9.2,5.970833333333334,9.270833333333334,37,True,False,False
2024-06-12,Vancouver,16.0,10.6,0.0,5.275,7.791666666666667,38,False,False,False
2024-06-13,Vancouver,19.0,8.2,0.0,11.266666666666666,16.954166666666666,48,False,False,False
2024-06-14,Vancouver,15.9,8.8,0.3,4.679166666666666,7.2625,47,True,False,False
2024-06-15,Vancouver,13.6,8.6,5.4,4.720833333333333,7.320833333333333,32,True,False,False
2024-06-16,Vancouver,12.8,8.3,5.9,5.779166666666666,9.108333333333333,34,True,False,False
2024-06-17,Vancouver,15.8,9.2,0.1,10.129166666666666,15.370833333333332,48,True,False,False
2024-06-18,Vancouver,16.6,10.2,0.1,6.320833333333333,9.354166666666666,42,True,False,False
2024-06-19,Vancouver,20.3,9.9,0.0,12.329166666666666,17.858333333333334,50,False,False,False
2024-06-20,Vancouver,22.9,11.7,0.0,12.854166666666666,18.42083333333333,57,False,False,False
2024-06-21,Vancouver,24.3,13.0,0.0,19.84583333333333,28.77083333333333,98,False,False,True
2024-06-22,Vancouver,21.1,14.4,0.3,11.145833333333334,16.845833333333335,69,True,False,False
2024-06-23,Vancouver,17.2,13.4,0.3,3.0,4.554166666666666,46,True,False,False
2024-06-24,Vancouver,18.2,10.8,0.3,5.729166666666667,8.933333333333334,32,True,False,False
2024-06-25,Vancouver,21.7,12.1,0.0,10.545833333333333,15.816666666666668,43,False,False,False
2024-06-26,Vancouver,18.0,13.6,3.4,12.370833333333332,18.570833333333333,57,True,False,False
2024-06-27,Vancouver,16.6,12.8,3.6,4.504166666666666,6.520833333333333,51,True,False,False
2024-06-28,Vancouver,18.0,11.8,2.0,5.9375,8.583333333333334,32,True,False,False
2024-06-29,Vancouver,19.5,13.2,0.8,14.45,21.683333333333334,54,True,False,False
2024-06-30,Vancouver,21.9,13.9,2.5,9.275,13.5625,58,True,False,False
2024-07-01,Vancouver,20.5,13.0,0.1,9.191666666666666,13.375,41,True,True,False
2024-07-02,Vancouver,19.3,11.4,0.1,7.920833333333333,11.8875,41,True,False,False
2024-07-03,Vancouver,19.1,12.0,0.0,8.575000000000001,12.629166666666668,41,False,False,False
2024-07-04,Vancouver,21.3,12.6,0.0,13.816666666666668,20.204166666666666,54,False,False,False
2024-07-05,Vancouver,23.2,13.6,0.0,16.1125,23.5625,71,False,False,True
2024-07-06,Vancouver,25.9,14.9,0.0,16.179166666666667,23.5375,71,False,False,True
2024-07-07,Vancouver,27.2,17.8,0.0,20.025,29.141666666666666,125,False,False,True
2024-07-08,Vancouver,27.5,16.8,0.0,24.245833333333334,35.300000000000004,150,False,False,True
2024-07-09,Vancouver,29.1,17.8,0.0,25.004166666666663,36.40833333333333,150,False,False,True
2024-07-10,Vancouver,26.3,16.9,0.0,13.808333333333332,20.245833333333334,101,False,False,False
2024-07-11,Vancouver,21.5,15.6,0.0,10.741666666666667,15.825,54,False,False,False
2024-07-12,Vancouver,24.5,15.4,0.0,15.6625,23.15416666666667,67,False,False,True
2024-07-13,Vancouver,24.2,16.2,0.0,19.33333333333333,28.366666666666664,84,False,False,True
2024-07-14,Vancouver,24.1,16.4,0.0,14.3375,20.991666666666667,66,False,False,False
2024-07-15,Vancouver,22.9,13.8,0.0,9.116666666666667,13.370833333333332,55,False,False,False
2024-07-16,Vancouver,26.4,15.7,0.0,21.116666666666667,30.74166666666667,84,False,False,True
2024-07-17,Vancouver,27.5,17.7,0.0,22.89583333333333,33.325,82,False,False,True
2024-07-18,Vancouver,24.9,16.4,0.0,10.45,15.55,73,False,False,False
2024-07-19,Vancouver,24.6,15.9,0.0,10.070833333333333,15.116666666666667,44,False,False,False
2024-07-20,Vancouver,26.9,17.0,0.0,20.7875,30.183333333333334,68,False,False,True
2024-07-21,Vancouver,24.7,17.0,0.2,19.20833333333333,27.79583333333333,74,True,False,True
2024-07-22,Vancouver,23.0,14.8,0.0,9.833333333333334,14.683333333333332,65,False,False,False
2024-07-23,Vancouver,22.7,13.0,0.0,8.070833333333333,12.204166666666666,41,False,False,False
2024-07-24,Vancouver,22.1,13.6,0.1,7.3125,10.854166666666666,37,True,False,False
2024-07-25,Vancouver,21.0,15.6,1.9,5.683333333333334,8.529166666666667,31,True,False,False
2024-07-26,Vancouver,21.0,12.3,0.0,11.2125,17.4375,44,False,False,False
2024-07-27,Vancouver,22.1,14.0,0.0,19.716666666666665,29.941666666666663,67,False,False,True
2024-07-28,Vancouver,22.7,13.9,0.0,11.941666666666668,17.400000000000002,66,False,False,False
2024-07-29,Vancouver,17.9,15.4,11.3,7.975,11.425,50,True,False,False
2024-07-30,Vancouver,19.8,15.6,0.5,6.933333333333334,10.108333333333333,33,True,False,False
2024-07-31,Vancouver,22.4,16.6,0.1,9.716666666666669,14.020833333333334,46,True,False,False
2024-08-01,Vancouver,24.6,16.1,0.0,12.166666666666666,17.566666666666666,50,False,False,False
2024-08-02,Vancouver,26.0,15.1,0.0,17.962500000000002,25.90416666666667,65,False,False,True
2024-08-03,Vancouver,23.6,15.7,0.0,12.666666666666666,18.42083333333333,63,False,False,False
2024-08-04,Vancouver,25.0,16.1,0.0,11.254166666666668,16.275000000000002,51,False,False,False
2024-08-05,Vancouver,24.5,15.4,0.0,9.620833333333334,13.8375,47,False,False,False
2024-08-06,Vancouver,21.0,14.6,0.0,6.9625,10.175,40,False,False,False
2024-08-07,Vancouver,24.8,14.4,0.0,14.320833333333333,20.525,54,False,False,False
2024-08-08,Vancouver,26.7,14.9,0.0,24.104166666666668,34.49583333333333,180,False,False,True
2024-08-09,Vancouver,28.3,16.2,0.0,29.55,42.525,165,False,False,True
2024-08-10,Vancouver,24.8,15.9,0.0,20.5625,29.570833333333336,109,False,False,True
2024-08-11,Vancouver,21.5,15.7,0.0,7.670833333333333,11.225,68,False,False,False
2024-08-12,Vancouver,19.8,15.3,0.0,7.320833333333333,10.95,32,False,False,False
2024-08-13,Vancouver,21.0,15.4,0.0,13.4875,20.341666666666665,54,False,False,False
2024-08-14,Vancouver,22.6,15.7,0.0,10.116666666666667,14.770833333333334,53,False,False,False
2024-08-15,Vancouver,24.0,14.0,0.0,12.770833333333334,18.53333333333333,55,False,False,False
2024-08-16,Vancouver,22.5,14.4,0.0,7.245833333333334,10.708333333333334,52,False,False,False
2024-08-17,Vancouver,25.1,16.2,0.0,14.8,21.5,56,False,False,False
2024-08-18,Vancouver,21.9,15.6,8.8,10.616666666666667,15.420833333333334,56,True,False,False
2024-08-19,Vancouver,21.0,14.2,0.1,12.070833333333333,18.354166666666668,51,True,False,False
2024-08-20,Vancouver,20.6,15.2,1.8,9.829166666666667,15.5625,50,True,False,False
2024-08-21,Vancouver,18.5,13.9,1.9,7.979166666666667,11.95,41,True,False,False
2024-08-22,Vancouver,19.4,14.0,11.7,12.820833333333333,19.279166666666665,51,True,False,False
2024-08-23,Vancouver,17.6,13.2,11.7,13.416666666666666,19.7125,62,True,False,False
2024-08-24,Vancouver,18.8,13.7,23.1,5.5625,8.195833333333333,53,True,False,False
2024-08-25,Vancouver,20.0,13.1,0.2,9.529166666666669,14.395833333333334,39,True,False,False
2024-08-26,Vancouver,19.4,13.7,18.3,15.829166666666666,23.46666666666667,59,True,False,True
2024-08-27,Vancouver,17.0,12.6,0.5,4.691666666666667,6.9,58,True,False,False
2024-08-28,Vancouver,16.5,10.1,0.0,10.575,15.720833333333331,44,False,False,False
2024-08-29,Vancouver,20.0,12.2,0.0,12.445833333333333,17.933333333333334,51,False,False,False
2024-08-30,Vancouver,21.2,14.4,0.0,14.2125,20.47083333333333,54,False,False,False
2024-08-31,Vancouver,23.7,15.5,0.0,13.8375,19.89583333333333,55,False,False,False
2024-09-01,Vancouver,24.6,15.1,0.0,16.1375,23.3125,77,False,False,True
2024-09-02,Vancouver,19.9,14.4,0.1,12.8,18.42083333333333,66,True,True,False
2024-09-03,Vancouver,19.1,14.1,0.1,10.745833333333332,15.6375,52,True,False,False
2024-09-04,Vancouver,22.4,13.9,0.0,14.595833333333331,21.066666666666663,56,False,False,False
2024-09-05,Vancouver,25.7,17.7,0.0,14.804166666666667,21.320833333333333,56,False,False,False
2024-09-06,Vancouver,26.1,16.8,0.0,16.325,23.541666666666668,61,False,False,True
2024-09-07,Vancouver,25.1,16.9,0.0,20.041666666666668,29.129166666666663,66,False,False,True
2024-09-08,Vancouver,23.1,14.4,0.0,19.445833333333333,28.53333333333333,76,False,False,True
2024-09-09,Vancouver,19.2,13.9,0.6,15.133333333333333,22.59583333333333,66,True,False,True
2024-09-10,Vancouver,19.5,12.9,0.8,12.658333333333331,18.59583333333333,60,True,False,False
2024-09-11,Vancouver,16.4,13.0,5.0,9.720833333333331,15.354166666666666,51,True,False,False
2024-09-12,Vancouver,18.0,12.6,0.3,9.070833333333333,13.341666666666669,44,True,False,False
2024-09-13,Vancouver,15.8,11.9,6.2,7.6,11.175,38,True,False,False
2024-09-14,Vancouver,16.4,12.4,3.3,5.175,7.779166666666666,32,True,False,False
2024-09-15,Vancouver,16.5,10.9,0.0,6.783333333333334,10.170833333333333,30,False,False,False
2024-09-16,Vancouver,18.0,10.9,0.0,10.245833333333334,14.941666666666668,41,False,False,False
2024-09-17,Vancouver,15.4,11.4,0.9,12.483333333333334,18.275,52,True,False,False
2024-09-18,Vancouver,17.7,11.9,0.0,13.275,19.34583333333333,53,False,False,False
2024-09-19,Vancouver,16.2,11.2,0.0,12.820833333333333,18.504166666666663,55,False,False,False
2024-09-20,Vancouver,15.8,11.0,0.0,7.75,11.933333333333332,52,False,False,False
2024-09-21,Vancouver,16.8,9.9,0.0,16.183333333333334,24.916666666666668,58,False,False,True
2024-09-22,Vancouver,15.6,10.9,2.7,18.291666666666668,27.541666666666668,66,True,False,True
2024-09-23,Vancouver,17.8,13.9,2.2,15.954166666666666,23.6125,63,True,False,True
2024-09-24,Vancouver,20.4,13.1,0.2,13.875,20.320833333333333,58,True,False,False
2024-09-25,Vancouver,15.9,12.2,32.7,5.5875,8.075000000000001,54,True,False,False
2024-09-26,Vancouver,13.1,9.9,10.1,4.870833333333334,7.5625,26,True,False,False
2024-09-27,Vancouver,16.5,9.9,7.6,7.320833333333333,12.345833333333331,33,True,False,False
2024-09-28,Vancouver,13.7,9.2,0.0,7.608333333333333,11.7,35,False,False,False
2024-09-29,Vancouver,13.6,8.6,0.3,4.95,7.279166666666666,33,True,False,False
2024-09-30,Vancouver,14.3,6.1,0.0,10.283333333333331,15.55,42,False,True,False
2024-10-01,Vancouver,12.4,9.1,2.0,10.833333333333334,16.191666666666666,44,True,False,False
2024-10-02,Vancouver,13.9,8.4,0.0,9.545833333333333,15.204166666666666,48,False,False,False
2024-10-03,Vancouver,14.1,6.4,0.0,9.454166666666667,14.5,43,False,False,False
2024-10-04,Vancouver,14.6,9.7,20.8,7.225,10.9625,39,True,False,False
2024-10-05,Vancouver,15.1,8.1,0.0,7.408333333333334,11.541666666666666,30,False,False,False
2024-10-06,Vancouver,16.6,10.6,0.4,11.545833333333334,17.645833333333332,47,True,False,False
2024-10-07,Vancouver,19.9,9.5,2.5,15.225,22.0875,57,True,False,True
2024-10-08,Vancouver,15.0,12.2,19.3,12.683333333333332,19.03333333333333,58,True,False,False
2024-10-09,Vancouver,14.4,9.2,4.2,7.233333333333333,10.995833333333332,52,True,False,False
2024-10-10,Vancouver,12.6,7.8,0.0,9.8125,14.791666666666666,40,False,False,False
2024-10-11,Vancouver,14.3,7.2,0.0,8.070833333333333,12.154166666666669,41,False,False,False
2024-10-12,Vancouver,17.7,8.2,0.0,10.241666666666667,15.1,42,False,False,False
2024-10-13,Vancouver,17.8,9.1,0.0,15.433333333333332,22.45,57,False,False,True
2024-10-14,Vancouver,15.4,11.4,10.7,9.4125,13.7625,57,True,True,False
2024-10-15,Vancouver,13.2,10.4,0.2,12.8,18.85,51,True,False,False
2024-10-16,Vancouver,12.8,6.9,6.4,6.258333333333333,9.970833333333331,52,True,False,False
2024-10-17,Vancouver,10.6,5.5,1.6,4.908333333333333,7.283333333333334,31,True,False,False
2024-10-18,Vancouver,8.9,6.7,35.7,5.7875000000000005,8.808333333333334,29,True,False,False
2024-10-19,Vancouver,13.2,9.1,79.9,3.8333333333333335,5.4625,24,True,False,False
2024-10-20,Vancouver,13.2,8.9,31.0,7.691666666666666,11.066666666666668,31,True,False,False
2024-10-21,Vancouver,11.1,7.5,0.2,11.791666666666666,17.116666666666667,50,True,False,False
2024-10-22,Vancouver,11.4,7.7,15.8,8.304166666666667,12.704166666666666,49,True,False,False
2024-10-23,Vancouver,9.4,5.7,0.8,7.774999999999999,11.470833333333331,37,True,False,False
2024-10-24,Vancouver,10.0,3.9,0.2,7.729166666666667,11.870833333333332,32,True,False,False
2024-10-25,Vancouver,10.6,4.0,0.0,8.3375,12.379166666666668,35,False,False,False
2024-10-26,Vancouver,13.9,9.8,13.6,6.05,9.320833333333333,35,True,False,False
2024-10-27,Vancouver,11.9,8.3,16.5,3.6791666666666663,5.933333333333334,34,True,False,False
2024-10-28,Vancouver,10.3,7.7,19.6,3.829166666666667,6.0125,31,True,False,False
2024-10-29,Vancouver,9.9,6.8,1.4,6.4,9.4,27,True,False,False
2024-10-30,Vancouver,10.1,6.3,19.4,6.166666666666667,9.308333333333334,27,True,False,False
2024-10-31,Vancouver,10.9,5.8,11.0,7.558333333333334,11.508333333333333,33,True,False,False
2024-11-01,Vancouver,8.8,6.6,12.3,5.404166666666666,7.870833333333334,32,True,False,False
2024-11-02,Vancouver,8.8,5.9,4.7,7.308333333333334,10.8875,30,True,False,False
2024-11-03,Vancouver,9.0,6.0,0.9,9.591666666666669,14.925,40,True,False,False
2024-11-04,Vancouver,10.6,6.7,22.5,3.820833333333333,6.354166666666667,41,True,False,False
2024-11-05,Vancouver,8.9,4.0,0.0,4.554166666666666,6.716666666666666,32,False,False,False
2024-11-06,Vancouver,9.4,4.8,0.0,13.845833333333331,20.904166666666665,53,False,False,False
2024-11-07,Vancouver,12.7,6.2,0.0,14.2375,21.633333333333336,57,False,False,False
2024-11-08,Vancouver,11.5,8.2,18.7,12.779166666666669,18.425,55,True,False,False
2024-11-09,Vancouver,10.1,8.1,11.2,13.958333333333334,20.03333333333333,54,True,False,False
2024-11-10,Vancouver,12.3,8.0,4.9,14.508333333333333,21.191666666666663,61,True,False,False
2024-11-11,Vancouver,10.4,7.5,24.4,3.7916666666666665,5.775,55,True,False,False
2024-11-12,Vancouver,8.8,6.8,16.5,3.8791666666666655,4.7875000000000005,28,True,False,False
2024-11-13,Vancouver,9.6,7.6,45.4,2.2875,2.4791666666666665,33,True,False,False
2024-11-14,Vancouver,9.2,5.6,10.9,6.325,7.129166666666666,30,True,False,False
2024-11-15,Vancouver,6.6,3.0,0.0,9.520833333333334,10.866666666666667,42,False,False,False
2024-11-16,Vancouver,5.3,2.3,23.5,7.712499999999999,8.770833333333334,43,True,False,False
2024-11-17,Vancouver,7.9,1.9,10.1,7.270833333333333,8.754166666666666,32,True,False,False
2024-11-18,Vancouver,4.8,0.4,18.7,4.754166666666666,5.545833333333333,32,True,False,False
2024-11-19,Vancouver,7.2,1.5,5.0,3.5416666666666665,4.129166666666666,35,True,False,False
2024-11-20,Vancouver,8.9,4.9,3.7,3.7375,4.233333333333333,37,True,False,False
2024-11-21,Vancouver,10.6,3.2,12.9,7.8875,8.770833333333334,32,True,False,False
2024-11-22,Vancouver,10.4,3.8,13.2,4.354166666666667,4.729166666666667,35,True,False,False
2024-11-23,Vancouver,6.8,3.0,69.4,5.8625,6.7875000000000005,32,True,False,False
2024-11-24,Vancouver,6.6,3.2,4.8,6.041666666666667,6.529166666666666,28,True,False,False
2024-11-25,Vancouver,4.8,3.2,0.2,6.129166666666666,6.529166666666666,25,True,False,False
2024-11-26,Vancouver,4.9,1.0,0.0,10.0,10.758333333333333,39,False,False,False
2024-11-27,Vancouver,4.9,1.8,0.4,12.191666666666668,12.820833333333333,53,True,False,False
2024-11-28,Vancouver,5.2,0.8,0.0,17.6125,18.5,61,False,False,True
2024-11-29,Vancouver,4.2,1.9,1.6,16.066666666666666,16.504166666666666,68,True,False,True
2024-11-30,Vancouver,5.3,3.8,2.2,12.791666666666666,13.308333333333332,59,True,False,False
2024-12-01,Vancouver,7.4,2.8,0.0,12.354166666666666,12.533333333333331,55,False,False,False
2024-12-02,Vancouver,6.2,1.5,0.0,10.633333333333333,10.725,51,False,False,False
2024-12-03,Vancouver,6.8,2.4,0.0,14.3125,14.516666666666666,55,False,False,False
2024-12-04,Vancouver,7.1,2.5,0.0,12.304166666666667,12.504166666666668,55,False,False,False
2024-12-05,Vancouver,7.1,0.9,0.0,14.666666666666666,14.804166666666667,55,False,False,False
2024-12-06,Vancouver,10.2,5.0,11.3,15.9875,16.295833333333334,62,True,False,True
2024-12-07,Vancouver,9.9,5.6,21.4,7.045833333333333,7.508333333333333,58,True,False,False
2024-12-08,Vancouver,6.8,3.3,3.7,7.75,8.204166666666667,33,True,False,False
2024-12-09,Vancouver,6.7,3.0,0.1,9.545833333333333,9.766666666666667,39,True,False,False
2024-12-10,Vancouver,5.3,2.0,0.3,10.2875,10.495833333333334,51,True,False,False
2024-12-11,Vancouver,8.6,2.8,0.0,13.441666666666668,13.758333333333333,53,False,False,False
2024-12-12,Vancouver,4.5,1.0,0.9,13.5375,13.766666666666667,53,True,False,False
2024-12-13,Vancouver,7.7,4.4,13.7,7.604166666666667,7.983333333333333,55,True,False,False
2024-12-14,Vancouver,8.1,5.2,13.7,1.7916666666666667,2.0875,36,True,False,False
2024-12-15,Vancouver,5.2,1.6,3.2,5.754166666666666,6.5,36,True,False,False
2024-12-16,Vancouver,4.9,1.1,5.8,4.579166666666667,5.091666666666667,29,True,False,False
2024-12-17,Vancouver,6.6,2.2,24.4,5.3375,5.770833333333333,28,True,False,False
2024-12-18,Vancouver,9.3,5.6,32.8,7.425,8.270833333333334,29,True,False,False
2024-12-19,Vancouver,9.4,5.9,22.5,8.025,8.6,42,True,False,False
2024-12-20,Vancouver,11.9,8.1,5.7,10.05,10.604166666666666,41,True,False,False
2024-12-21,Vancouver,10.2,5.8,11.4,10.033333333333331,11.395833333333334,48,True,False,False
2024-12-22,Vancouver,9.4,5.7,9.7,6.166666666666667,7.170833333333333,42,True,False,False
2024-12-23,Vancouver,9.9,4.9,5.5,5.9125000000000005,6.7,26,True,False,False
2024-12-24,Vancouver,11.6,3.2,8.4,5.504166666666666,7.095833333333334,34,True,False,False
2024-12-25,Vancouver,5.8,2.8,18.2,4.508333333333334,5.404166666666666,29,True,True,False
2024-12-26,Vancouver,6.7,4.0,23.2,5.620833333333334,6.191666666666666,31,True,False,False
2024-12-27,Vancouver,7.0,3.8,6.9,8.7125,9.9,37,True,False,False
2024-12-28,Vancouver,8.4,4.8,16.1,4.495833333333334,5.004166666666666,36,True,False,False
2024-12-29,Vancouver,6.2,3.3,12.6,9.670833333333333,10.641666666666667,40,True,False,False
2024-12-30,Vancouver,4.8,2.8,6.7,8.366666666666667,9.025,44,True,False,False
2024-12-31,Vancouver,6.1,3.0,0.7,14.116666666666667,14.4875,57,True,False,False
2025-01-01,Vancouver,4.7,2.2,0.0,7.116666666666667,7.5125,55,False,True,False
2025-01-02,Vancouver,4.8,1.0,2.9,5.933333333333334,6.241666666666667,30,True,False,False
2025-01-03,Vancouver,5.2,1.9,5.7,6.570833333333333,6.958333333333333,27,True,False,False
2025-01-04,Vancouver,7.6,4.8,7.9,9.195833333333333,9.991666666666667,40,True,False,False
2025-01-05,Vancouver,7.7,3.6,3.6,16.720833333333335,17.345833333333335,59,True,False,True
2025-01-06,Vancouver,6.8,2.8,0.0,6.5625,6.795833333333333,61,False,False,False
2025-01-07,Vancouver,5.2,1.9,6.8,12.616666666666667,14.0,50,True,False,False
2025-01-08,Vancouver,8.0,2.2,1.8,23.0625,24.666666666666668,74,True,False,True
2025-01-09,Vancouver,8.9,1.6,0.0,12.991666666666667,13.733333333333334,74,False,False,False
2025-01-10,Vancouver,7.5,4.3,10.3,12.5375,13.1875,60,True,False,False
2025-01-11,Vancouver,6.1,2.8,0.0,12.7875,13.458333333333334,51,False,False,False
2025-01-12,Vancouver,6.0,2.6,0.1,17.366666666666667,18.2,61,True,False,True
2025-01-13,Vancouver,4.7,-0.1,0.0,17.05,17.558333333333334,62,False,False,True
2025-01-14,Vancouver,6.1,1.0,0.0,22.916666666666668,23.64583333333333,76,False,False,True
2025-01-15,Vancouver,7.6,1.5,0.0,16.829166666666666,16.95,73,False,False,True
2025-01-16,Vancouver,5.8,1.2,0.6,11.045833333333334,11.4625,60,True,False,False
2025-01-17,Vancouver,4.8,-0.4,0.0,9.116666666666667,9.3875,46,False,False,False
2025-01-18,Vancouver,5.0,-0.4,0.0,12.333333333333334,12.570833333333333,51,False,False,False
2025-01-19,Vancouver,5.0,-0.8,0.0,11.120833333333332,11.420833333333334,52,False,False,False
2025-01-20,Vancouver,3.8,-1.9,0.0,12.725,12.891666666666666,49,False,False,False
2025-01-21,Vancouver,3.0,-0.6,0.0,22.65416666666667,22.95833333333333,73,False,False,True
2025-01-22,Vancouver,4.3,-0.2,0.0,18.60833333333333,18.92083333333333,73,False,False,True
2025-01-23,Vancouver,4.3,-1.4,0.0,21.554166666666664,22.308333333333334,71,False,False,True
2025-01-24,Vancouver,4.8,-1.3,0.0,8.666666666666666,8.841666666666667,70,False,False,False
2025-01-25,Vancouver,4.5,-0.3,0.0,9.554166666666667,9.929166666666667,38,False,False,False
2025-01-26,Vancouver,4.8,-1.8,0.0,15.170833333333334,15.770833333333334,57,False,False,True
2025-01-27,Vancouver,5.1,-0.1,0.0,14.725,14.970833333333331,57,False,False,False
2025-01-28,Vancouver,5.8,-1.7,0.0,16.5,16.7625,59,False,False,True
2025-01-29,Vancouver,4.7,-1.8,0.0,20.675,20.90833333333333,68,False,False,True
2025-01-30,Vancouver,3.1,1.2,4.2,15.145833333333334,15.670833333333334,72,True,False,True
2025-01-31,Vancouver,6.1,2.3,23.3,6.2125,6.466666666666666,57,True,False,False
2025-02-01,Vancouver,2.8,-3.2,6.8,4.5125,5.658333333333334,36,True,False,False
2025-02-02,Vancouver,-0.9,-3.0,16.7,5.695833333333333,6.8,32,True,False,False
2025-02-03,Vancouver,-2.3,-5.8,2.1,3.2875,3.975,34,True,False,False
2025-02-04,Vancouver,-4.7,-8.2,6.9,4.416666666666667,5.1125,34,True,False,False
2025-02-05,Vancouver,-1.9,-9.1,0.0,6.945833333333333,7.820833333333333,33,False,False,False
2025-02-06,Vancouver,0.2,-5.7,0.0,8.891666666666667,10.070833333333333,37,False,False,False
2025-02-07,Vancouver,-0.6,-8.5,0.0,11.495833333333332,12.291666666666666,46,False,False,False
2025-02-08,Vancouver,1.8,-4.3,0.1,17.554166666666667,18.6125,62,True,False,True
2025-02-09,Vancouver,1.4,-5.6,0.0,16.770833333333332,17.033333333333335,62,False,False,True
2025-02-10,Vancouver,-0.1,-6.3,0.0,10.6,11.1375,60,False,False,False
2025-02-11,Vancouver,-0.4,-8.7,0.0,11.225,12.041666666666666,46,False,False,False
2025-02-12,Vancouver,0.8,-6.9,0.0,12.458333333333334,13.016666666666666,52,False,False,False
2025-02-13,Vancouver,1.6,-5.6,0.0,13.291666666666666,13.641666666666666,52,False,False,False
2025-02-14,Vancouver,3.8,-3.9,0.0,16.1875,16.837500000000002,62,False,False,True
2025-02-15,Vancouver,4.1,0.5,4.2,11.8625,12.929166666666667,60,True,False,False
2025-02-16,Vancouver,4.8,2.0,12.8,7.579166666666667,7.8125,49,True,False,False
2025-02-17,Vancouver,7.0,1.8,1.3,16.2625,16.525000000000002,58,True,False,True
2025-02-18,Vancouver,8.9,1.4,0.8,15.554166666666667,15.741666666666667,70,True,False,True
2025-02-19,Vancouver,8.6,5.7,12.8,4.195833333333334,4.516666666666667,58,True,False,False
2025-02-20,Vancouver,7.5,5.2,2.3,9.854166666666666,12.0375,39,True,False,False
2025-02-21,Vancouver,7.5,5.1,16.9,10.645833333333334,12.525,52,True,False,False
2025-02-22,Vancouver,9.4,6.7,17.1,7.279166666666666,7.9875,44,True,False,False
2025-02-23,Vancouver,12.0,5.5,11.0,7.6375,8.558333333333334,31,True,False,False
2025-02-24,Vancouver,11.4,4.9,7.2,5.191666666666666,6.25,37,True,False,False
2025-02-25,Vancouver,10.0,4.8,18.9,5.3375,6.020833333333333,40,True,False,False
2025-02-26,Vancouver,13.1,5.3,0.0,10.583333333333334,11.870833333333332,43,False,False,False
2025-02-27,Vancouver,11.2,7.1,3.1,18.154166666666665,20.17083333333333,61,True,False,True
2025-02-28,Vancouver,12.6,5.6,0.0,22.008333333333336,23.183333333333334,78,False,False,True
2025-03-01,Vancouver,11.7,4.6,0.0,13.8,14.029166666666669,71,False,False,False
2025-03-02,Vancouver,9.2,3.7,0.0,21.7375,22.8625,70,False,False,True
2025-03-03,Vancouver,9.4,5.3,0.2,20.766666666666666,21.4875,76,True,False,True
2025-03-04,Vancouver,8.6,5.4,9.7,14.554166666666667,15.504166666666668,69,True,False,False
